le_id,sub_prof_id,client_id,deal_id,step_id,product,product_type,deal_category,deal_date,value_date,amount,currency,mth_end,src,cty
LE001,SP001,C100315,559781877557,AMD002-0,LETTER OF CREDIT,EXPORT,CCBC,2024-11-04,2024-11-11,15245.58,USD,2024-12-31,DTP,SG
LE001,SP001,C100003,323168364218,SHIP,EXPORT LOANS,IMPORT,ACTR,2023-01-25,2023-03-20,204272.86,JPY,2024-12-31,DTP,SG
LE001,SP001,C100005,987097582661,SHIP,GUARANTEES,IMPORT,LATR,2023-03-11,2023-04-09,21236.67,JPY,2024-12-31,DTP,SG
LE001,SP001,C100615,187797186159,SHIP,COLLECTIONS,IMPORT,LIBW,2024-04-19,2024-05-28,810780.8,HKD,2024-12-31,DTP,SG
LE001,SP001,C100050,331177699208,MSC005-0,EXPORT BILLS,IMPORT,POLC,2025-08-26,2025-09-04,8116.75,SGD,2024-12-31,DTP,SG
LE001,SP001,C100858,734224920850,SHIP,EXPORT LOANS,EXPORT,ACLC,2025-08-01,2025-08-07,755962.95,JPY,2024-12-31,DTP,SG
LE001,SP001,C100165,297541588428,CCBC,EXPORT LOANS,IMPORT,ACTR,2023-11-03,2024-01-01,127162.49,SGD,2024-12-31,DTP,SG
LE001,SP001,C100306,942213564352,PAY021,EXPORT LOANS,EXPORT,ACLC,2023-06-18,2023-08-10,87899.05,AUD,2024-12-31,DTP,SG
LE001,SP001,C100482,418106434368,MSC001-0,COLLECTIONS,EXPORT,IML,2022-11-26,2022-12-22,51333.41,AUD,2024-12-31,DTP,SG
LE001,SP001,C100214,865405457674,SHIP,COLLECTIONS,IMPORT,SHIP,2022-11-22,2022-11-27,159366.74,JPY,2024-12-31,DTP,SG
LE001,SP001,C100619,859024118829,IML,EXPORT LOANS,EXPORT,BR,2024-01-31,2024-02-16,94356.78,AUD,2024-12-31,DTP,SG
LE001,SP001,C100949,489223869861,MSC001-0,IMPORT LOANS,EXPORT,UTIL,2023-01-25,2023-02-25,371001.82,USD,2024-12-31,DTP,SG
LE001,SP001,C100238,773810204791,IML,EXPORT LOANS,IMPORT,PERF,2025-03-12,2025-03-13,113218.31,JPY,2024-12-31,DTP,SG
LE001,SP001,C100120,974564694517,LATR,EXPORT BILLS,EXPORT,BID,2025-08-08,2025-08-29,118227.04,EUR,2024-12-31,DTP,SG
LE001,SP001,C100652,987170229216,MSC003-0,COLLECTIONS,IMPORT,CCBC,2024-06-06,2024-07-26,63810.01,SGD,2024-12-31,DTP,SG
LE001,SP001,C100518,427739387542,UTIL,EXPORT LOANS,IMPORT,CBC,2023-12-28,2024-01-18,92195.38,JPY,2024-12-31,DTP,SG
LE001,SP001,C100630,725881517804,ISS000,EXPORT BILLS,IMPORT,IML,2023-12-18,2024-02-15,142823.11,HKD,2024-12-31,DTP,SG
LE001,SP001,C100036,978211292292,BR,EXPORT BILLS,EXPORT,IBC,2023-04-11,2023-06-07,12680.21,AUD,2024-12-31,DTP,SG
LE001,SP001,C100473,468920204205,OB,LETTER OF CREDIT,IMPORT,UTIL,2024-03-06,2024-04-11,19578.31,HKD,2024-12-31,DTP,SG
LE001,SP001,C100568,446510220318,UTIL,COLLECTIONS,IMPORT,SHIP,2023-12-31,2024-02-20,240846.94,EUR,2024-12-31,DTP,SG
LE001,SP001,C100860,405583937726,ISS000,EXPORT LOANS,EXPORT,LIBW,2024-12-05,2025-01-10,121180.75,AUD,2024-12-31,DTP,SG
LE001,SP001,C100609,303536637318,PAY001,EXPORT LOANS,EXPORT,BCLC,2024-05-02,2024-05-28,79159.49,SGD,2024-12-31,DTP,SG
LE001,SP001,C100462,509042558814,AMD002-0,EXPORT BILLS,EXPORT,CBN,2025-03-25,2025-04-17,100923.77,SGD,2024-12-31,DTP,SG
LE001,SP001,C100935,322383916388,AAC001,GUARANTEES,IMPORT,GOOD,2023-01-20,2023-01-29,149806.25,USD,2024-12-31,DTP,SG
LE001,SP001,C100894,905235380536,GOOD,EXPORT LOANS,EXPORT,IBC,2025-04-22,2025-06-13,51652.22,AUD,2024-12-31,DTP,SG
LE001,SP001,C100741,323908315250,ACP001,GUARANTEES,EXPORT,UTIL,2025-03-17,2025-03-17,38794.52,EUR,2024-12-31,DTP,SG
LE001,SP001,C100703,151248998668,SHIP,COLLECTIONS,EXPORT,ACTR,2025-08-07,2025-08-13,124868.23,AUD,2024-12-31,DTP,SG
LE001,SP001,C100763,824845224567,AMD002-0,COLLECTIONS,EXPORT,LATR,2024-01-22,2024-02-03,30514.36,USD,2024-12-31,DTP,SG
LE001,SP001,C100545,401878508232,PAY021,GUARANTEES,IMPORT,EBC,2025-01-08,2025-01-18,161119.77,EUR,2024-12-31,DTP,SG
LE001,SP001,C100981,113376505558,SHIP,IMPORT LOANS,IMPORT,LATR,2023-11-23,2023-12-28,12796.15,EUR,2024-12-31,DTP,SG
LE001,SP001,C100965,255782982590,IML,EXPORT LOANS,IMPORT,CBN,2025-06-17,2025-07-06,339417.69,AUD,2024-12-31,DTP,SG
LE001,SP001,C100553,473199342402,BID,COLLECTIONS,IMPORT,PERF,2023-03-21,2023-05-17,174053.32,HKD,2024-12-31,DTP,SG
LE001,SP001,C100392,216180823923,ACP001,COLLECTIONS,EXPORT,OB,2024-11-08,2024-12-23,134220.02,AUD,2024-12-31,DTP,SG
LE001,SP001,C100644,752368062518,IML,LETTER OF CREDIT,EXPORT,BR,2023-11-12,2023-12-01,321010.52,EUR,2024-12-31,DTP,SG
LE001,SP001,C100730,318259251362,EBC,LETTER OF CREDIT,IMPORT,ACTR,2025-02-13,2025-02-18,728373.56,HKD,2024-12-31,DTP,SG
LE001,SP001,C100466,205090444802,AMD002-0,LETTER OF CREDIT,EXPORT,GOOD,2024-07-23,2024-09-21,333448.62,USD,2024-12-31,DTP,SG
LE001,SP001,C100264,778156871370,ACP003,GUARANTEES,IMPORT,IML,2024-01-14,2024-02-12,10839.49,JPY,2024-12-31,DTP,SG
LE001,SP001,C100486,168849460206,PAY001,EXPORT LOANS,EXPORT,ACTR,2024-11-25,2024-12-13,21258.41,EUR,2024-12-31,DTP,SG
LE001,SP001,C100130,733956243545,GOOD,COLLECTIONS,EXPORT,CBC,2024-01-12,2024-02-16,46640.18,HKD,2024-12-31,DTP,SG
LE001,SP001,C100309,967888009995,UTIL,GUARANTEES,EXPORT,SHIP,2023-07-17,2023-08-01,101855.38,AUD,2024-12-31,DTP,SG
LE001,SP001,C100162,702342066561,ACTR,GUARANTEES,IMPORT,IML,2024-09-09,2024-10-31,183724.17,HKD,2024-12-31,DTP,SG
LE001,SP001,C100803,574984600240,OB,IMPORT LOANS,EXPORT,LIBW,2024-07-14,2024-07-25,41320.23,HKD,2024-12-31,DTP,SG
LE001,SP001,C100757,184480311048,IML,IMPORT LOANS,EXPORT,CBC,2023-04-06,2023-04-26,123515.28,AUD,2024-12-31,DTP,SG
LE001,SP001,C100315,295185717474,POLC,COLLECTIONS,IMPORT,BR,2023-09-25,2023-10-15,39876.42,JPY,2024-12-31,DTP,SG
LE001,SP001,C100062,828619680173,AAC001,EXPORT BILLS,IMPORT,SHIP,2025-11-09,2025-12-27,47390.57,USD,2024-12-31,DTP,SG
LE001,SP001,C100463,266047221246,UTIL,EXPORT LOANS,EXPORT,BR,2023-05-09,2023-05-21,18251.58,USD,2024-12-31,DTP,SG
LE001,SP001,C100583,427777291336,CCBC,EXPORT LOANS,EXPORT,POLC,2025-05-11,2025-06-17,32601.71,SGD,2024-12-31,DTP,SG
LE001,SP001,C100867,544573885344,MSC001-0,EXPORT LOANS,IMPORT,POLC,2025-07-24,2025-07-24,19496.27,HKD,2024-12-31,DTP,SG
LE001,SP001,C100112,495045492225,AMD002-0,COLLECTIONS,IMPORT,BID,2023-08-25,2023-10-04,30606.02,EUR,2024-12-31,DTP,SG
LE001,SP001,C100415,519668872268,POLC,GUARANTEES,IMPORT,CBN,2023-03-13,2023-03-21,349538.91,USD,2024-12-31,DTP,SG
LE001,SP001,C100863,523292312524,ACP003,GUARANTEES,IMPORT,CCBC,2025-02-25,2025-03-05,31593.96,SGD,2024-12-31,DTP,SG
LE001,SP001,C100016,808977750534,MSC001-0,LETTER OF CREDIT,EXPORT,BID,2025-02-04,2025-02-09,2324134.98,USD,2024-12-31,DTP,SG
LE001,SP001,C100425,987521675202,BID,LETTER OF CREDIT,EXPORT,BR,2024-11-06,2024-12-05,178435.32,AUD,2024-12-31,DTP,SG
LE001,SP001,C100839,707411990377,BID,GUARANTEES,EXPORT,L/C,2024-10-25,2024-11-21,123229.45,AUD,2024-12-31,DTP,SG
LE001,SP001,C100510,731392104090,LATR,EXPORT BILLS,EXPORT,BID,2023-10-20,2023-10-22,35241.18,SGD,2024-12-31,DTP,SG
LE001,SP001,C100721,630721161251,ACP003,COLLECTIONS,EXPORT,ACLC,2025-01-23,2025-03-10,228747,HKD,2024-12-31,DTP,SG
LE001,SP001,C100286,957922217937,BID,IMPORT LOANS,IMPORT,UTIL,2025-05-12,2025-05-27,49475.59,JPY,2024-12-31,DTP,SG
LE001,SP001,C100679,914457495256,CCBC,COLLECTIONS,EXPORT,BR,2025-07-24,2025-09-19,114280.56,EUR,2024-12-31,DTP,SG
LE001,SP001,C100011,956996442263,ACTR,GUARANTEES,EXPORT,SHIP,2024-01-01,2024-01-27,2130999.01,EUR,2024-12-31,DTP,SG
LE001,SP001,C100296,425550889824,MSC005-0,COLLECTIONS,EXPORT,SHIP,2024-05-25,2024-05-28,87967.98,HKD,2024-12-31,DTP,SG
LE001,SP001,C100173,737687368828,LIBW,COLLECTIONS,EXPORT,BR,2025-09-15,2025-10-03,392043.46,JPY,2024-12-31,DTP,SG
LE001,SP001,C100517,237793331961,AAC001,EXPORT LOANS,EXPORT,IBC,2024-04-13,2024-04-30,42454.5,EUR,2024-12-31,DTP,SG
LE001,SP001,C100114,911809820393,SHIP,EXPORT BILLS,IMPORT,ACTR,2023-10-14,2023-12-04,94656.88,USD,2024-12-31,DTP,SG
LE001,SP001,C100717,960115530498,AMD005,GUARANTEES,IMPORT,UTIL,2025-09-03,2025-09-24,826504.6,SGD,2024-12-31,DTP,SG
LE001,SP001,C100609,263068507814,MSC001-0,GUARANTEES,EXPORT,OB,2024-07-10,2024-08-21,46520.09,JPY,2024-12-31,DTP,SG
LE001,SP001,C100171,803197811592,MSC003-0,IMPORT LOANS,EXPORT,BCLC,2024-05-17,2024-07-04,868860.85,SGD,2024-12-31,DTP,SG
LE001,SP001,C100475,280614211864,POLC,GUARANTEES,EXPORT,GOOD,2022-11-15,2022-11-29,230798.96,JPY,2024-12-31,DTP,SG
LE001,SP001,C100399,876029766203,ACTR,EXPORT LOANS,IMPORT,UTIL,2023-06-03,2023-06-03,50263.77,EUR,2024-12-31,DTP,SG
LE001,SP001,C100459,980155718811,POLC,LETTER OF CREDIT,EXPORT,UTIL,2025-08-17,2025-08-23,210847.26,AUD,2024-12-31,DTP,SG
LE001,SP001,C100979,489284772533,OB,IMPORT LOANS,EXPORT,IML,2024-05-05,2024-05-22,317129.45,SGD,2024-12-31,DTP,SG
LE001,SP001,C100598,818356232197,POLC,GUARANTEES,IMPORT,SHIP,2024-10-06,2024-11-08,208182.83,EUR,2024-12-31,DTP,SG
LE001,SP001,C100184,858825021431,PAY021,IMPORT LOANS,IMPORT,PERF,2025-06-23,2025-06-23,14998.87,JPY,2024-12-31,DTP,SG
LE001,SP001,C100106,675945230651,CCBC,GUARANTEES,EXPORT,L/C,2024-04-08,2024-04-24,41251.2,USD,2024-12-31,DTP,SG
LE001,SP001,C100634,125916012061,AAC001,COLLECTIONS,IMPORT,BR,2025-03-05,2025-04-19,73348.52,SGD,2024-12-31,DTP,SG
LE001,SP001,C100384,244331026445,CCBC,LETTER OF CREDIT,IMPORT,CBC,2024-10-28,2024-11-13,90280.78,EUR,2024-12-31,DTP,SG
LE001,SP001,C100958,827855031967,AAC001,LETTER OF CREDIT,EXPORT,EBC,2023-06-19,2023-08-02,207898.76,HKD,2024-12-31,DTP,SG
LE001,SP001,C100331,949415168916,AMD002,EXPORT BILLS,IMPORT,EBC,2025-07-05,2025-07-29,122178.85,JPY,2024-12-31,DTP,SG
LE001,SP001,C100978,383725791475,AMD002,EXPORT BILLS,EXPORT,ACLC,2023-02-06,2023-04-06,19882.33,USD,2024-12-31,DTP,SG
LE001,SP001,C100182,532117956253,BR,GUARANTEES,IMPORT,IBC,2023-06-10,2023-06-23,155785.82,AUD,2024-12-31,DTP,SG
LE001,SP001,C100934,218727233386,BID,LETTER OF CREDIT,EXPORT,CBC,2025-08-30,2025-09-03,205397.6,SGD,2024-12-31,DTP,SG
LE001,SP001,C100256,901317823233,EBC,GUARANTEES,IMPORT,GOOD,2025-01-09,2025-02-19,193251.66,HKD,2024-12-31,DTP,SG
LE001,SP001,C100399,830306943107,AMD002,EXPORT BILLS,EXPORT,OB,2025-11-02,2025-12-04,361109.63,HKD,2024-12-31,DTP,SG
LE001,SP001,C100502,950145444610,ACTR,GUARANTEES,EXPORT,ACLC,2024-08-04,2024-08-04,268526.96,JPY,2024-12-31,DTP,SG
LE001,SP001,C100837,860012310092,EBC,GUARANTEES,IMPORT,SHIP,2023-11-05,2023-11-26,171273.35,HKD,2024-12-31,DTP,SG
LE001,SP001,C100056,539387300882,BR,LETTER OF CREDIT,IMPORT,POLC,2022-11-11,2023-01-04,90744.32,EUR,2024-12-31,DTP,SG
LE001,SP001,C100784,935197791408,AMD002-0,LETTER OF CREDIT,IMPORT,CBN,2025-08-21,2025-09-14,13451.51,HKD,2024-12-31,DTP,SG
LE001,SP001,C100712,427237866819,POLC,COLLECTIONS,EXPORT,GOOD,2025-05-20,2025-07-15,165304.06,HKD,2024-12-31,DTP,SG
LE001,SP001,C100194,909334977514,MSC001-0,COLLECTIONS,IMPORT,PERF,2024-07-09,2024-08-09,126655.39,JPY,2024-12-31,DTP,SG
LE001,SP001,C100553,967853945062,BR,EXPORT LOANS,EXPORT,LIBW,2023-05-04,2023-05-05,136747.93,SGD,2024-12-31,DTP,SG
LE001,SP001,C100345,161586760586,LATR,COLLECTIONS,EXPORT,CBC,2024-09-02,2024-10-23,21330.68,HKD,2024-12-31,DTP,SG
LE001,SP001,C100469,674096752568,CCBC,IMPORT LOANS,IMPORT,SHIP,2024-07-20,2024-09-17,26976.79,SGD,2024-12-31,DTP,SG
LE001,SP001,C100144,907612240029,ACTR,LETTER OF CREDIT,IMPORT,GOOD,2025-08-08,2025-08-23,349333.88,HKD,2024-12-31,DTP,SG
LE001,SP001,C100014,244520437220,MSC005-0,LETTER OF CREDIT,IMPORT,CCBC,2025-04-24,2025-05-23,94139.58,AUD,2024-12-31,DTP,SG
LE001,SP001,C100837,171257984899,PAY001,COLLECTIONS,EXPORT,BR,2024-08-15,2024-08-19,223641.78,USD,2024-12-31,DTP,SG
LE001,SP001,C100830,471197751766,LATR,LETTER OF CREDIT,EXPORT,IML,2025-03-07,2025-04-19,102127.98,AUD,2024-12-31,DTP,SG
LE001,SP001,C100329,252668412720,MSC003-0,COLLECTIONS,IMPORT,IML,2025-07-03,2025-07-10,102304.34,EUR,2024-12-31,DTP,SG
LE001,SP001,C100425,929535295578,MSC005-0,LETTER OF CREDIT,EXPORT,LIBW,2024-12-07,2025-01-04,304352.11,USD,2024-12-31,DTP,SG
LE001,SP001,C100041,739630905925,MSC001-0,COLLECTIONS,EXPORT,CBN,2025-10-08,2025-12-03,53143.25,JPY,2024-12-31,DTP,SG
LE001,SP001,C100007,104641668259,MSC005-0,COLLECTIONS,EXPORT,BID,2023-03-11,2023-04-24,110784.81,USD,2024-12-31,DTP,SG
LE001,SP001,C100655,255504274075,AMD002,IMPORT LOANS,EXPORT,BID,2024-07-08,2024-09-06,56685.27,USD,2024-12-31,DTP,SG
LE001,SP001,C100038,862831452083,SHIP,EXPORT BILLS,EXPORT,BR,2025-05-13,2025-06-22,58606.71,EUR,2024-12-31,DTP,SG
LE001,SP001,C100004,561055520359,UTIL,EXPORT BILLS,IMPORT,CBC,2022-11-20,2022-11-26,68117.77,AUD,2024-12-31,DTP,SG
LE001,SP001,C100224,656368873070,BID,LETTER OF CREDIT,IMPORT,EBC,2025-07-24,2025-08-05,128870.14,SGD,2024-12-31,DTP,SG
LE001,SP001,C100701,266630183907,ACTR,GUARANTEES,IMPORT,CBN,2025-08-13,2025-08-16,55575.72,HKD,2024-12-31,DTP,SG
LE001,SP001,C100214,410801842643,OB,EXPORT LOANS,EXPORT,BR,2023-04-26,2023-04-28,445479.87,SGD,2024-12-31,DTP,SG
LE001,SP001,C100947,159014641155,UTIL,EXPORT BILLS,IMPORT,PERF,2023-02-20,2023-03-24,33741.08,SGD,2024-12-31,DTP,SG
LE001,SP001,C100455,891284587528,LIBW,IMPORT LOANS,EXPORT,BID,2024-09-28,2024-11-14,78885.6,HKD,2024-12-31,DTP,SG
LE001,SP001,C100235,460340767168,EBC,COLLECTIONS,EXPORT,L/C,2025-04-23,2025-05-08,58239.71,HKD,2024-12-31,DTP,SG
LE001,SP001,C100912,513175664179,AMD005,COLLECTIONS,EXPORT,SHIP,2023-02-21,2023-02-24,560381.71,JPY,2024-12-31,DTP,SG
LE001,SP001,C100950,336845719310,SHIP,GUARANTEES,IMPORT,OB,2023-10-07,2023-10-15,124974.59,JPY,2024-12-31,DTP,SG
LE001,SP001,C100647,313545006099,ACP003,EXPORT LOANS,IMPORT,IML,2025-02-22,2025-02-24,340514.66,HKD,2024-12-31,DTP,SG
LE001,SP001,C100287,166866910609,MSC001-0,COLLECTIONS,EXPORT,ACTR,2023-07-07,2023-07-17,16602.82,EUR,2024-12-31,DTP,SG
LE001,SP001,C100160,762692672629,BR,IMPORT LOANS,IMPORT,SHIP,2024-07-27,2024-08-01,136006.82,JPY,2024-12-31,DTP,SG
LE001,SP001,C100500,674911324663,MSC003-0,IMPORT LOANS,EXPORT,ACTR,2024-04-17,2024-04-17,287091.7,HKD,2024-12-31,DTP,SG
LE001,SP001,C100893,909292571670,AMD005,EXPORT BILLS,EXPORT,BID,2024-08-11,2024-10-07,108960.51,AUD,2024-12-31,DTP,SG
LE001,SP001,C100935,267272880160,LIBW,COLLECTIONS,EXPORT,BCLC,2025-08-19,2025-09-18,354540,HKD,2024-12-31,DTP,SG
LE001,SP001,C100034,657351920488,OB,IMPORT LOANS,EXPORT,GOOD,2025-04-23,2025-05-21,53063.99,JPY,2024-12-31,DTP,SG
LE001,SP001,C100571,191227302226,EBC,COLLECTIONS,EXPORT,LATR,2025-02-11,2025-03-05,535639.65,EUR,2024-12-31,DTP,SG
LE001,SP001,C100092,809696368996,ISS000,GUARANTEES,EXPORT,CBN,2023-04-14,2023-06-07,1557632.73,AUD,2024-12-31,DTP,SG
LE001,SP001,C100024,743159699014,BID,GUARANTEES,IMPORT,OB,2024-10-27,2024-12-16,63869.28,EUR,2024-12-31,DTP,SG
LE001,SP001,C100720,609498273494,BR,COLLECTIONS,IMPORT,OB,2023-12-29,2024-01-31,57837.75,SGD,2024-12-31,DTP,SG
LE001,SP001,C100770,569425279548,AMD002,LETTER OF CREDIT,IMPORT,ACLC,2023-12-23,2024-02-08,564706.48,SGD,2024-12-31,DTP,SG
LE001,SP001,C100372,842642812822,ACP001,COLLECTIONS,EXPORT,POLC,2023-04-01,2023-05-10,657031.06,SGD,2024-12-31,DTP,SG
LE001,SP001,C100179,501002074637,BR,IMPORT LOANS,IMPORT,LIBW,2024-09-16,2024-09-24,52710.4,EUR,2024-12-31,DTP,SG
LE001,SP001,C100116,693730406521,BR,GUARANTEES,IMPORT,L/C,2024-01-23,2024-02-14,59621.76,EUR,2024-12-31,DTP,SG
LE001,SP001,C100433,849487108864,AMD002,COLLECTIONS,IMPORT,POLC,2023-12-03,2023-12-31,70393.66,JPY,2024-12-31,DTP,SG
LE001,SP001,C100849,677679329426,PAY001,GUARANTEES,EXPORT,ACTR,2023-10-18,2023-12-08,19666.25,HKD,2024-12-31,DTP,SG
LE001,SP001,C100828,864269524531,AAC001,EXPORT BILLS,EXPORT,ACLC,2025-05-29,2025-06-23,32781.44,USD,2024-12-31,DTP,SG
LE001,SP001,C100111,185713060010,MSC005-0,EXPORT LOANS,IMPORT,IBC,2023-01-28,2023-02-06,29585.25,USD,2024-12-31,DTP,SG
LE001,SP001,C100300,124168967245,OB,LETTER OF CREDIT,IMPORT,GOOD,2023-11-30,2023-12-26,39286.76,JPY,2024-12-31,DTP,SG
LE001,SP001,C100021,811838040927,AMD002-0,EXPORT BILLS,IMPORT,PERF,2024-07-22,2024-09-13,94691.37,AUD,2024-12-31,DTP,SG
LE001,SP001,C100421,467841065457,LIBW,EXPORT LOANS,EXPORT,GOOD,2022-11-20,2023-01-12,130752,AUD,2024-12-31,DTP,SG
LE001,SP001,C100311,604423534902,LIBW,EXPORT BILLS,EXPORT,CBN,2024-05-26,2024-06-09,634505.09,JPY,2024-12-31,DTP,SG
LE001,SP001,C100865,947346136203,ACP001,EXPORT BILLS,EXPORT,CCBC,2023-04-21,2023-05-01,29791.4,AUD,2024-12-31,DTP,SG
LE001,SP001,C100728,280062774333,UTIL,EXPORT LOANS,IMPORT,CBN,2024-12-30,2025-01-09,321639.58,USD,2024-12-31,DTP,SG
LE001,SP001,C100324,143451829101,LIBW,EXPORT BILLS,EXPORT,EBC,2023-10-14,2023-10-25,76359.93,USD,2024-12-31,DTP,SG
LE001,SP001,C100035,879804944887,CCBC,EXPORT LOANS,EXPORT,IBC,2023-10-08,2023-11-05,93026.86,AUD,2024-12-31,DTP,SG
LE001,SP001,C100546,280283252325,AMD002-0,COLLECTIONS,IMPORT,OB,2023-01-22,2023-03-12,221855.91,USD,2024-12-31,DTP,SG
LE001,SP001,C100950,606581896612,PAY021,EXPORT BILLS,IMPORT,LIBW,2023-01-05,2023-01-26,25661.15,HKD,2024-12-31,DTP,SG
LE001,SP001,C100485,425152437712,AMD002-0,IMPORT LOANS,IMPORT,SHIP,2023-05-19,2023-06-09,156199.87,HKD,2024-12-31,DTP,SG
LE001,SP001,C100490,903641276260,ACP001,EXPORT BILLS,IMPORT,CCBC,2025-09-20,2025-10-15,120540.69,AUD,2024-12-31,DTP,SG
LE001,SP001,C100456,344129707432,ACP003,COLLECTIONS,EXPORT,BCLC,2024-10-06,2024-11-12,178249.85,AUD,2024-12-31,DTP,SG
LE001,SP001,C100958,959947559790,EBC,EXPORT LOANS,IMPORT,PERF,2025-05-22,2025-06-25,139665.06,JPY,2024-12-31,DTP,SG
LE001,SP001,C100980,837347372732,AAC001,IMPORT LOANS,EXPORT,LATR,2023-02-09,2023-03-01,1879206.49,AUD,2024-12-31,DTP,SG
LE001,SP001,C100966,660944537929,ACP001,LETTER OF CREDIT,EXPORT,OB,2025-01-11,2025-02-25,45922.57,JPY,2024-12-31,DTP,SG
LE001,SP001,C100381,522494343629,ISS000,EXPORT LOANS,EXPORT,POLC,2024-02-18,2024-03-17,52198.22,AUD,2024-12-31,DTP,SG
LE001,SP001,C100745,336599434547,BID,LETTER OF CREDIT,EXPORT,ACTR,2024-03-28,2024-04-07,46734.19,HKD,2024-12-31,DTP,SG
LE001,SP001,C100917,900684262475,OB,EXPORT BILLS,IMPORT,IBC,2024-09-10,2024-09-29,50687.14,JPY,2024-12-31,DTP,SG
LE001,SP001,C100955,170160080696,LIBW,GUARANTEES,IMPORT,PERF,2023-07-25,2023-09-03,45942.02,EUR,2024-12-31,DTP,SG
LE001,SP001,C100569,290758885169,BID,LETTER OF CREDIT,IMPORT,LATR,2024-10-25,2024-12-17,411193.77,JPY,2024-12-31,DTP,SG
LE001,SP001,C100502,706833623577,ACP001,EXPORT LOANS,EXPORT,GOOD,2023-04-05,2023-04-19,542859.11,SGD,2024-12-31,DTP,SG
LE001,SP001,C100157,103398262106,AMD002,EXPORT LOANS,EXPORT,CBC,2024-03-30,2024-04-25,49766.85,USD,2024-12-31,DTP,SG
LE001,SP001,C100250,811623867832,ISS000,COLLECTIONS,EXPORT,GOOD,2025-06-26,2025-08-03,36358.14,HKD,2024-12-31,DTP,SG
LE001,SP001,C100492,737208905072,LIBW,GUARANTEES,EXPORT,GOOD,2025-03-10,2025-04-02,173806.64,AUD,2024-12-31,DTP,SG
LE001,SP001,C100017,734508220008,AMD002,EXPORT BILLS,IMPORT,IBC,2024-01-25,2024-02-23,50885.45,HKD,2024-12-31,DTP,SG
LE001,SP001,C100167,491423980803,ACP001,EXPORT LOANS,EXPORT,BID,2023-11-11,2023-11-14,210979.91,EUR,2024-12-31,DTP,SG
LE001,SP001,C100654,681073272729,AAC001,IMPORT LOANS,IMPORT,CBN,2025-04-30,2025-06-07,125933.29,USD,2024-12-31,DTP,SG
LE001,SP001,C100893,454522544972,PAY021,LETTER OF CREDIT,EXPORT,EBC,2023-10-29,2023-11-04,16012.21,AUD,2024-12-31,DTP,SG
LE001,SP001,C100843,489038337999,MSC001-0,COLLECTIONS,IMPORT,UTIL,2024-04-12,2024-05-05,632228.55,JPY,2024-12-31,DTP,SG
LE001,SP001,C100943,475431657665,MSC005-0,COLLECTIONS,IMPORT,IBC,2023-01-14,2023-01-28,851754.15,USD,2024-12-31,DTP,SG
LE001,SP001,C100706,776709271329,GOOD,IMPORT LOANS,IMPORT,BID,2023-04-11,2023-06-08,47318.36,SGD,2024-12-31,DTP,SG
LE001,SP001,C100134,998148810527,ISS000,GUARANTEES,EXPORT,CCBC,2023-10-29,2023-11-06,61991.85,JPY,2024-12-31,DTP,SG
LE001,SP001,C100781,673797531740,PAY021,EXPORT BILLS,EXPORT,PERF,2025-03-12,2025-03-26,139112.53,USD,2024-12-31,DTP,SG
LE001,SP001,C100145,863889204697,IML,EXPORT BILLS,EXPORT,IBC,2024-09-06,2024-09-14,147465.3,SGD,2024-12-31,DTP,SG
LE001,SP001,C100781,857738767999,PAY001,COLLECTIONS,IMPORT,GOOD,2023-06-10,2023-06-12,217565.04,USD,2024-12-31,DTP,SG
LE001,SP001,C100812,134822810499,CCBC,IMPORT LOANS,IMPORT,GOOD,2025-03-11,2025-05-08,1101568.3,EUR,2024-12-31,DTP,SG
LE001,SP001,C100308,168905369375,CCBC,COLLECTIONS,IMPORT,CBC,2024-09-15,2024-10-22,79830.69,USD,2024-12-31,DTP,SG
LE001,SP001,C100359,835233039515,ISS000,COLLECTIONS,IMPORT,EBC,2023-11-28,2023-12-20,37874.88,USD,2024-12-31,DTP,SG
LE001,SP001,C100799,653428603978,LATR,IMPORT LOANS,IMPORT,UTIL,2025-06-23,2025-06-29,18860.35,AUD,2024-12-31,DTP,SG
LE001,SP001,C100541,116163010079,MSC003-0,LETTER OF CREDIT,IMPORT,CCBC,2024-11-23,2025-01-19,41063.87,AUD,2024-12-31,DTP,SG
LE001,SP001,C100946,210489534148,MSC003-0,IMPORT LOANS,EXPORT,POLC,2024-10-26,2024-11-23,94868.56,HKD,2024-12-31,DTP,SG
LE001,SP001,C100185,220077612198,ACP003,GUARANTEES,EXPORT,LATR,2022-12-22,2023-01-05,850406.23,JPY,2024-12-31,DTP,SG
LE001,SP001,C100321,933708323053,PAY001,GUARANTEES,IMPORT,UTIL,2025-02-04,2025-03-07,53043.44,EUR,2024-12-31,DTP,SG
LE001,SP001,C100570,416559408836,LATR,COLLECTIONS,IMPORT,IML,2023-02-02,2023-02-09,129126.21,JPY,2024-12-31,DTP,SG
LE001,SP001,C100614,599434308222,LATR,EXPORT LOANS,EXPORT,L/C,2023-07-29,2023-08-16,96789.38,JPY,2024-12-31,DTP,SG
LE001,SP001,C100487,984080613444,CCBC,EXPORT LOANS,IMPORT,PERF,2023-02-07,2023-03-22,410886.35,SGD,2024-12-31,DTP,SG
LE001,SP001,C100535,582738732300,CCBC,LETTER OF CREDIT,IMPORT,CBC,2025-01-20,2025-02-14,2047886.64,JPY,2024-12-31,DTP,SG
