le_id,sub_prof_id,client_id,deal_id,deal_rec_id,product,purpose_code,trade_date,value_date,amount,currency,mth_end,src,cty
LE001,SP001,C100470,JU31FI0N6D,JU31FI0N6D-33791,VENDOR PREPAY,VPRP,2024-10-19,2024-11-24,6342.64,JPY,2024-12-31,OTP,SG
LE001,SP001,C100930,7GKL53YGFP,7GKL53YGFP-69640,PRESHIPMENT FINANCE EXPORT ORDERS,IFNS,2022-11-27,2022-12-05,39268.73,HKD,2024-12-31,OTP,SG
LE001,SP001,C100146,1ADNDA37E1,1ADNDA37E1-45082,RECEIVABLE SERVICES,RSRV,2025-04-06,2025-05-10,61212.22,HKD,2024-12-31,OTP,SG
LE001,SP001,C100708,34DF163LRI,34DF163LRI-81241,TRADE PAYABLE MANAGEMENT,IFNS,2025-09-27,2025-11-18,447631.12,SGD,2024-12-31,OTP,SG
LE001,SP001,C100943,DKS4F6APFX,DKS4F6APFX-39607,PRESHIPMENT FINANCE EXPORT ORDERS,IFNS,2023-02-06,2023-02-16,88637.73,SGD,2024-12-31,OTP,SG
LE001,SP001,C100543,I8KCMM7DBF,I8KCMM7DBF-66181,REFINANCING UNDER REIMBURSEMENT,VPRP,2023-06-23,2023-07-02,46031.41,HKD,2024-12-31,OTP,SG
LE001,SP001,C100882,YWK5JRNJ62,YWK5JRNJ62-10285,TRADE RECEIVABLES DISCOUNTING,TRDS,2024-01-24,2024-02-02,161989.48,JPY,2024-12-31,OTP,SG
LE001,SP001,C100361,Q293EP0FLE,Q293EP0FLE-60465,REFINANCING UNDER REIMBURSEMENT,PFEB,2023-06-25,2023-07-25,4215.98,HKD,2024-12-31,OTP,SG
LE001,SP001,C100841,9VWE77NTTR,9VWE77NTTR-80282,PRE EXPORT FINANCING FOR FIS,PSHP,2025-05-22,2025-06-28,79438.42,HKD,2024-12-31,OTP,SG
LE001,SP001,C100943,PUY0ZIA9AU,PUY0ZIA9AU-27510,INVOICE FINANCING SUPPLIER,LRRP,2023-11-25,2023-12-18,151000.47,USD,2024-12-31,OTP,SG
LE001,SP001,C100386,KF486I3CE8,KF486I3CE8-28753,RECEIVABLE SERVICES,PFAC,2023-10-10,2023-10-13,10154.75,HKD,2024-12-31,OTP,SG
LE001,SP001,C100153,DURVFFFIA3,DURVFFFIA3-64590,VENDOR PREPAY,PFEB,2025-01-27,2025-03-15,236216.69,AUD,2024-12-31,OTP,SG
LE001,SP001,C100515,ZKOM2ZKF5B,ZKOM2ZKF5B-32751,VENDOR PREPAY,RSRV,2023-08-21,2023-10-13,89876.85,JPY,2024-12-31,OTP,SG
LE001,SP001,C100386,Y5T37SZPF9,Y5T37SZPF9-78354,TRADE RECEIVABLES DISCOUNTING,FAWR,2023-08-12,2023-09-20,36375.64,SGD,2024-12-31,OTP,SG
LE001,SP001,C100055,HG0U43QLX3,HG0U43QLX3-31603,POST ACCEPTANCE DISCOUNTING,PFAC,2024-10-07,2024-10-24,127942.76,SGD,2024-12-31,OTP,SG
LE001,SP001,C100564,DN2MIFDHA6,DN2MIFDHA6-34607,FINANCE AGAINST WAREHOUSE RECEIPT,LRRP,2024-07-05,2024-07-22,913310.72,SGD,2024-12-31,OTP,SG
LE001,SP001,C100512,9UU2BL7AMK,9UU2BL7AMK-62184,FINANCE AGAINST WAREHOUSE RECEIPT,RRMB,2023-09-01,2023-10-17,74476.54,EUR,2024-12-31,OTP,SG
LE001,SP001,C100889,9ZDO0D3FVN,9ZDO0D3FVN-86855,LIMITED RECOURSE RECV PURCHASE,BDBR,2024-12-14,2024-12-23,80649.24,HKD,2024-12-31,OTP,SG
LE001,SP001,C100746,Q5DZ53X1F8,Q5DZ53X1F8-77672,REFINANCING UNDER REIMBURSEMENT,RILC,2025-02-14,2025-03-07,34501.81,EUR,2024-12-31,OTP,SG
LE001,SP001,C100509,M4P61NHVCF,M4P61NHVCF-92285,INVOICE FINANCING SUPPLIER,RSRV,2025-01-21,2025-03-11,21594.35,EUR,2024-12-31,OTP,SG
LE001,SP001,C100072,T82DDL7FKN,T82DDL7FKN-21695,VENDOR PREPAY,RILC,2024-05-30,2024-06-29,162170.41,EUR,2024-12-31,OTP,SG
LE001,SP001,C100132,1P778RNKOW,1P778RNKOW-99205,IMPORT L/C REFINANCING,PADS,2022-12-26,2023-02-18,21433.26,AUD,2024-12-31,OTP,SG
LE001,SP001,C100716,8NYSJ5YWX0,8NYSJ5YWX0-42088,RECEIVABLE SERVICES,TRDS,2025-04-08,2025-04-26,65243.36,JPY,2024-12-31,OTP,SG
LE001,SP001,C100184,FOCNQDQX6Q,FOCNQDQX6Q-21248,INVOICE FINANCING SUPPLIER,PSHP,2023-06-06,2023-06-18,33752.54,JPY,2024-12-31,OTP,SG
LE001,SP001,C100218,LL9RZRKBFQ,LL9RZRKBFQ-93914,REFINANCING UNDER REIMBURSEMENT,LRRP,2023-09-23,2023-09-26,106380.31,EUR,2024-12-31,OTP,SG
LE001,SP001,C100414,29HHA1PJGF,29HHA1PJGF-45901,INVOICE FINANCING BUYER,BDBR,2023-04-30,2023-06-24,89356.97,JPY,2024-12-31,OTP,SG
LE001,SP001,C100493,SYJ3D6M1FM,SYJ3D6M1FM-64932,FI POST SHIP EXP FIN - LC AND COLL,VPRP,2023-05-30,2023-06-21,207948.96,HKD,2024-12-31,OTP,SG
LE001,SP001,C100014,U3U6H0UFX3,U3U6H0UFX3-51486,TRADE RECEIVABLES DISCOUNTING,RILC,2025-01-11,2025-02-11,32467.03,EUR,2024-12-31,OTP,SG
LE001,SP001,C100037,E8OSAQ3EQ8,E8OSAQ3EQ8-22772,FINANCE AGAINST WAREHOUSE RECEIPT,FAWR,2023-07-03,2023-08-16,43310.49,AUD,2024-12-31,OTP,SG
LE001,SP001,C100514,1VHHGY8NNK,1VHHGY8NNK-50234,INVOICE FINANCING SUPPLIER,PFEB,2023-04-21,2023-05-17,18499.21,JPY,2024-12-31,OTP,SG
LE001,SP001,C100390,M3P9M7QNTF,M3P9M7QNTF-67131,BILL DISCOUNTING AGAINST BUYER RISK,PFAC,2024-04-08,2024-05-22,35131.31,AUD,2024-12-31,OTP,SG
LE001,SP001,C100949,76DD4DA7D0,76DD4DA7D0-91766,INVOICE FINANCING SUPPLIER,RILC,2023-01-14,2023-02-20,94160.93,SGD,2024-12-31,OTP,SG
LE001,SP001,C100422,Y4H1TE48M2,Y4H1TE48M2-70810,PRESHIPMENT FINANCE EXPORT ORDERS,RSRV,2023-10-04,2023-11-23,148506.85,USD,2024-12-31,OTP,SG
LE001,SP001,C100157,SJXL66YA6B,SJXL66YA6B-13440,POST ACCEPTANCE DISCOUNTING,RRMB,2023-12-24,2024-01-03,19799.3,AUD,2024-12-31,OTP,SG
LE001,SP001,C100412,9I9GX32UEW,9I9GX32UEW-32769,REFINANCING UNDER REIMBURSEMENT,VPRP,2023-05-29,2023-06-12,169995.48,SGD,2024-12-31,OTP,SG
LE001,SP001,C100095,ZEEUO164FL,ZEEUO164FL-22223,RECEIVABLE SERVICES,PFAC,2025-10-17,2025-11-26,304603.26,AUD,2024-12-31,OTP,SG
LE001,SP001,C100245,FWT9UA09W1,FWT9UA09W1-34452,PRE EXPORT FINANCING FOR FIS,BDBR,2024-10-09,2024-11-12,98333.68,USD,2024-12-31,OTP,SG
LE001,SP001,C100470,03NJBCFA95,03NJBCFA95-24540,INVOICE FINANCING SUPPLIER,IFNS,2025-01-23,2025-02-10,569295.54,EUR,2024-12-31,OTP,SG
LE001,SP001,C100215,6DRN4ORAC8,6DRN4ORAC8-20002,PORTFOLIO RECEIVABLE SERVICES,PSHP,2024-02-06,2024-03-17,23657.91,JPY,2024-12-31,OTP,SG
LE001,SP001,C100614,3GAGUVB99R,3GAGUVB99R-90478,RECEIVABLE SERVICES,VPRP,2022-12-07,2023-01-23,13445.7,EUR,2024-12-31,OTP,SG
LE001,SP001,C100085,7GBASF5EHL,7GBASF5EHL-38804,TRADE RECEIVABLES DISCOUNTING,TPMP,2024-04-28,2024-05-28,7083.59,USD,2024-12-31,OTP,SG
LE001,SP001,C100984,8MTK0RSOGG,8MTK0RSOGG-46842,PRESHIPMENT FINANCE EXPORT ORDERS,IFNS,2024-02-10,2024-02-20,360502.14,USD,2024-12-31,OTP,SG
LE001,SP001,C100919,8R5P03WVPU,8R5P03WVPU-59015,INVOICE FINANCING BUYER,RILC,2024-12-02,2025-01-27,131299.83,SGD,2024-12-31,OTP,SG
LE001,SP001,C100809,8JOV58TOE3,8JOV58TOE3-66280,VENDOR PREPAY,PADS,2024-06-25,2024-06-29,56010.72,USD,2024-12-31,OTP,SG
LE001,SP001,C100067,XN2ELALQ26,XN2ELALQ26-83615,PRESHIPMENT FINANCE EXPORT ORDERS,BDBR,2024-09-01,2024-10-04,83781.07,USD,2024-12-31,OTP,SG
LE001,SP001,C100202,DKV54C6P1L,DKV54C6P1L-51958,FINANCE AGAINST WAREHOUSE RECEIPT,LRRP,2023-02-02,2023-03-05,15512.68,SGD,2024-12-31,OTP,SG
LE001,SP001,C100933,9PEGLNUKX4,9PEGLNUKX4-10609,IMPORT L/C REFINANCING,BDBR,2025-02-14,2025-04-08,1126811.34,JPY,2024-12-31,OTP,SG
LE001,SP001,C100409,BTSMAQ3OKL,BTSMAQ3OKL-55327,INVOICE FINANCING BUYER,RRMB,2023-02-02,2023-03-13,69917.09,SGD,2024-12-31,OTP,SG
LE001,SP001,C100142,OZQ48ENWBB,OZQ48ENWBB-11362,INVOICE FINANCING SUPPLIER,RRMB,2023-06-01,2023-06-15,68273.28,USD,2024-12-31,OTP,SG
LE001,SP001,C100969,D033TAYB5B,D033TAYB5B-16291,BILL DISCOUNTING AGAINST BUYER RISK,IFNB,2024-05-18,2024-06-08,143045.77,HKD,2024-12-31,OTP,SG
LE001,SP001,C100652,W3JGEQE515,W3JGEQE515-64171,IMPORT L/C REFINANCING,IFNS,2022-12-07,2023-01-09,106639.69,USD,2024-12-31,OTP,SG
LE001,SP001,C100675,UX9L0IJKCU,UX9L0IJKCU-41768,FINANCE AGAINST WAREHOUSE RECEIPT,IFNB,2025-06-09,2025-07-10,78328.03,SGD,2024-12-31,OTP,SG
LE001,SP001,C100725,HYQNRM31SL,HYQNRM31SL-50871,IMPORT L/C REFINANCING,TRDS,2023-01-11,2023-01-17,23188.94,USD,2024-12-31,OTP,SG
LE001,SP001,C100663,HN95S2GKFL,HN95S2GKFL-85660,INVOICE FINANCING SUPPLIER,TRDS,2023-04-10,2023-06-05,105425.73,SGD,2024-12-31,OTP,SG
LE001,SP001,C100217,0I6GBXQJ7D,0I6GBXQJ7D-66554,TRADE RECEIVABLES DISCOUNTING,PSHP,2023-01-16,2023-02-12,572878.77,AUD,2024-12-31,OTP,SG
LE001,SP001,C100505,MPNBN7GGGJ,MPNBN7GGGJ-89619,PORTFOLIO RECEIVABLE SERVICES,IFNS,2025-07-30,2025-09-09,300891.21,USD,2024-12-31,OTP,SG
LE001,SP001,C100402,8HBBJCDIWZ,8HBBJCDIWZ-61368,INVOICE FINANCING SUPPLIER,PSFI,2024-05-09,2024-06-09,405073.56,USD,2024-12-31,OTP,SG
LE001,SP001,C100174,GHWZKAG6W0,GHWZKAG6W0-41276,REFINANCING UNDER REIMBURSEMENT,IFNB,2024-12-03,2024-12-14,32420.34,EUR,2024-12-31,OTP,SG
LE001,SP001,C100360,6FARMGJCY4,6FARMGJCY4-87857,FI POST SHIP EXP FIN - LC AND COLL,RSRV,2023-02-13,2023-04-09,18260.11,USD,2024-12-31,OTP,SG
LE001,SP001,C100463,RBAYKIS11D,RBAYKIS11D-53997,FI POST SHIP EXP FIN - LC AND COLL,PADS,2024-05-31,2024-07-12,51485.51,JPY,2024-12-31,OTP,SG
LE001,SP001,C100702,JQ3KMSX54R,JQ3KMSX54R-45381,RECEIVABLE SERVICES,TRDS,2023-07-23,2023-09-15,64014.82,USD,2024-12-31,OTP,SG
LE001,SP001,C100110,XFRI09M0G8,XFRI09M0G8-93720,TRADE PAYABLE MANAGEMENT,RILC,2022-11-26,2022-12-07,222577.32,EUR,2024-12-31,OTP,SG
LE001,SP001,C100443,6MLV8JGUZ4,6MLV8JGUZ4-26116,IMPORT L/C REFINANCING,PADS,2024-03-29,2024-04-05,7856.08,SGD,2024-12-31,OTP,SG
LE001,SP001,C100464,RYQF8WXKK2,RYQF8WXKK2-12043,LIMITED RECOURSE RECV PURCHASE,FAWR,2024-04-09,2024-05-31,375292.27,AUD,2024-12-31,OTP,SG
LE001,SP001,C100158,ERAM4BE52S,ERAM4BE52S-83498,INVOICE FINANCING BUYER,TPMP,2025-01-21,2025-03-08,49532.81,USD,2024-12-31,OTP,SG
LE001,SP001,C100942,P7KB7IYNO6,P7KB7IYNO6-44243,BILL DISCOUNTING AGAINST BUYER RISK,BDBR,2024-11-20,2024-12-26,35873.09,JPY,2024-12-31,OTP,SG
LE001,SP001,C100472,YLUYHETKDU,YLUYHETKDU-92355,VENDOR PREPAY,PSHP,2023-05-30,2023-06-05,17773.69,USD,2024-12-31,OTP,SG
LE001,SP001,C100980,SYSYMMQ8Q6,SYSYMMQ8Q6-13463,PORTFOLIO RECEIVABLE SERVICES,IFNB,2025-01-26,2025-03-06,8218.74,EUR,2024-12-31,OTP,SG
LE001,SP001,C100826,2UNW65B4EY,2UNW65B4EY-70661,IMPORT L/C REFINANCING,LRRP,2025-05-20,2025-05-23,160782,EUR,2024-12-31,OTP,SG
LE001,SP001,C100718,3XMDKRLC0Y,3XMDKRLC0Y-16949,FINANCE AGAINST WAREHOUSE RECEIPT,TRDS,2023-01-30,2023-02-07,65380.65,USD,2024-12-31,OTP,SG
LE001,SP001,C100618,6XFWZ73WHC,6XFWZ73WHC-30056,INVOICE FINANCING SUPPLIER,IFNS,2024-06-21,2024-07-04,12734.2,SGD,2024-12-31,OTP,SG
LE001,SP001,C100697,R3PCEO934T,R3PCEO934T-90315,IMPORT L/C REFINANCING,IFNS,2023-06-08,2023-06-17,12656.24,HKD,2024-12-31,OTP,SG
LE001,SP001,C100504,AF0ISZHRKD,AF0ISZHRKD-87170,POST ACCEPTANCE DISCOUNTING,TPMP,2023-08-31,2023-09-24,40016.95,HKD,2024-12-31,OTP,SG
LE001,SP001,C100634,2Q3FKEOUBX,2Q3FKEOUBX-96139,IMPORT L/C REFINANCING,LRRP,2023-11-14,2023-11-22,443665.35,JPY,2024-12-31,OTP,SG
LE001,SP001,C100671,5QAFS4H6SS,5QAFS4H6SS-32871,TRADE RECEIVABLES DISCOUNTING,PADS,2023-12-16,2024-01-14,43848.26,HKD,2024-12-31,OTP,SG
LE001,SP001,C100589,4F2X7C4R8V,4F2X7C4R8V-33642,TRADE PAYABLE MANAGEMENT,TRDS,2024-01-16,2024-02-22,9859.87,AUD,2024-12-31,OTP,SG
LE001,SP001,C100790,MWOB4FDD7R,MWOB4FDD7R-40347,PRE EXPORT FINANCING FOR FIS,IFNS,2024-11-18,2025-01-03,44583.02,JPY,2024-12-31,OTP,SG
LE001,SP001,C100328,1PCWE4C1V4,1PCWE4C1V4-32815,INVOICE FINANCING SUPPLIER,RILC,2023-09-28,2023-10-06,43162.69,HKD,2024-12-31,OTP,SG
LE001,SP001,C100024,UHJPKHF33G,UHJPKHF33G-86298,INVOICE FINANCING SUPPLIER,FAWR,2025-09-02,2025-10-23,2353.68,USD,2024-12-31,OTP,SG
LE001,SP001,C100584,6MOTCG06XR,6MOTCG06XR-37194,FI POST SHIP EXP FIN - LC AND COLL,PADS,2023-11-10,2023-12-19,56097.48,AUD,2024-12-31,OTP,SG
LE001,SP001,C100615,42PW5UESDR,42PW5UESDR-16747,REFINANCING UNDER REIMBURSEMENT,RSRV,2024-08-08,2024-09-29,45382.35,EUR,2024-12-31,OTP,SG
LE001,SP001,C100319,7JZC58CU47,7JZC58CU47-75542,PRESHIPMENT FINANCE EXPORT ORDERS,LRRP,2025-03-27,2025-05-03,138060.55,JPY,2024-12-31,OTP,SG
LE001,SP001,C100946,79XBPH5CH3,79XBPH5CH3-53202,LIMITED RECOURSE RECV PURCHASE,PSFI,2023-02-03,2023-02-07,550590.88,AUD,2024-12-31,OTP,SG
LE001,SP001,C100277,6Z1B98VWCT,6Z1B98VWCT-26969,LIMITED RECOURSE RECV PURCHASE,IFNS,2025-08-29,2025-09-29,231394.2,AUD,2024-12-31,OTP,SG
LE001,SP001,C100880,IMR25I7A2H,IMR25I7A2H-89709,PRESHIPMENT FINANCE EXPORT ORDERS,RSRV,2023-02-26,2023-03-01,43361.77,JPY,2024-12-31,OTP,SG
LE001,SP001,C100940,1ZPPEP69NG,1ZPPEP69NG-67216,LIMITED RECOURSE RECV PURCHASE,PSFI,2024-07-22,2024-07-27,15869.73,AUD,2024-12-31,OTP,SG
LE001,SP001,C100129,AO13TB25IC,AO13TB25IC-17425,IMPORT L/C REFINANCING,VPRP,2024-04-10,2024-04-12,1313271.31,EUR,2024-12-31,OTP,SG
LE001,SP001,C100722,MXIKVRECJT,MXIKVRECJT-74871,POST ACCEPTANCE DISCOUNTING,PSFI,2023-05-16,2023-06-30,64283.75,EUR,2024-12-31,OTP,SG
LE001,SP001,C100497,72KXSJZSB6,72KXSJZSB6-91509,TRADE PAYABLE MANAGEMENT,IFNB,2024-09-19,2024-11-16,60883.36,USD,2024-12-31,OTP,SG
LE001,SP001,C100975,4SKTE02BIP,4SKTE02BIP-69475,INVOICE FINANCING SUPPLIER,RSRV,2023-01-23,2023-03-17,58165.63,SGD,2024-12-31,OTP,SG
LE001,SP001,C100210,JVK8C4NANP,JVK8C4NANP-39418,PRESHIPMENT FINANCE EXPORT ORDERS,VPRP,2023-06-11,2023-07-15,75940.22,SGD,2024-12-31,OTP,SG
LE001,SP001,C100775,XB1761M3J1,XB1761M3J1-38382,RECEIVABLE SERVICES,RRMB,2023-06-05,2023-07-30,50350.69,JPY,2024-12-31,OTP,SG
LE001,SP001,C100586,2713T87K9T,2713T87K9T-65552,TRADE PAYABLE MANAGEMENT,VPRP,2023-09-21,2023-10-20,30079.69,HKD,2024-12-31,OTP,SG
LE001,SP001,C100630,9I6KYJ91KU,9I6KYJ91KU-15060,TRADE PAYABLE MANAGEMENT,PADS,2024-05-08,2024-06-19,31062.89,EUR,2024-12-31,OTP,SG
LE001,SP001,C100037,23VEULJGQP,23VEULJGQP-71137,POST ACCEPTANCE DISCOUNTING,PFEB,2024-08-20,2024-09-15,57566.5,SGD,2024-12-31,OTP,SG
LE001,SP001,C100645,UC6T8PJ2JR,UC6T8PJ2JR-39808,VENDOR PREPAY,TRDS,2025-07-31,2025-08-14,31191.17,SGD,2024-12-31,OTP,SG
LE001,SP001,C100694,XGSPLTI899,XGSPLTI899-12112,POST ACCEPTANCE DISCOUNTING,LRRP,2024-07-17,2024-08-08,25452.9,SGD,2024-12-31,OTP,SG
LE001,SP001,C100025,CPSILN3OX5,CPSILN3OX5-28753,REFINANCING UNDER REIMBURSEMENT,PADS,2023-12-24,2024-01-19,68030.83,HKD,2024-12-31,OTP,SG
LE001,SP001,C100523,N7KBNKFVDH,N7KBNKFVDH-51039,POST ACCEPTANCE DISCOUNTING,FAWR,2023-09-26,2023-11-18,44091.72,AUD,2024-12-31,OTP,SG
LE001,SP001,C100751,B0N9CC7ISU,B0N9CC7ISU-81857,PORTFOLIO RECEIVABLE SERVICES,IFNS,2022-11-25,2023-01-15,363957.21,SGD,2024-12-31,OTP,SG
LE001,SP001,C100466,VXSLHU6L29,VXSLHU6L29-40263,REFINANCING UNDER REIMBURSEMENT,IFNS,2024-07-04,2024-08-01,2487.01,HKD,2024-12-31,OTP,SG
LE001,SP001,C100947,8OCUCNRI2I,8OCUCNRI2I-26420,PRE EXPORT FINANCING FOR FIS,PFAC,2025-01-31,2025-03-10,221861.42,EUR,2024-12-31,OTP,SG
LE001,SP001,C100015,2MEOSFR5HG,2MEOSFR5HG-69515,VENDOR PREPAY,IFNS,2023-07-06,2023-07-22,267079.66,AUD,2024-12-31,OTP,SG
LE001,SP001,C100925,ZQD54AGCST,ZQD54AGCST-60870,PORTFOLIO RECEIVABLE SERVICES,PADS,2025-02-21,2025-03-18,4973.76,HKD,2024-12-31,OTP,SG
LE001,SP001,C100972,UZE66VW9B0,UZE66VW9B0-56525,IMPORT L/C REFINANCING,PFAC,2023-05-03,2023-06-19,39686.84,JPY,2024-12-31,OTP,SG
LE001,SP001,C100690,KREG167D6V,KREG167D6V-58480,IMPORT L/C REFINANCING,PSHP,2024-01-23,2024-02-20,38340.84,USD,2024-12-31,OTP,SG
LE001,SP001,C100292,SV8DKMU6U4,SV8DKMU6U4-65927,REFINANCING UNDER REIMBURSEMENT,PSHP,2024-01-27,2024-03-15,11058.85,USD,2024-12-31,OTP,SG
LE001,SP001,C100121,8B850PK5LM,8B850PK5LM-31704,BILL DISCOUNTING AGAINST BUYER RISK,TPMP,2023-02-17,2023-03-17,23543.85,USD,2024-12-31,OTP,SG
LE001,SP001,C100028,5K7917XFH4,5K7917XFH4-32131,LIMITED RECOURSE RECV PURCHASE,FAWR,2025-10-27,2025-11-27,15792.79,SGD,2024-12-31,OTP,SG
LE001,SP001,C100455,NK8PQEQ7Z7,NK8PQEQ7Z7-25720,PORTFOLIO RECEIVABLE SERVICES,PFEB,2024-05-20,2024-05-25,490276.37,USD,2024-12-31,OTP,SG
LE001,SP001,C100753,90EMC20LSJ,90EMC20LSJ-92657,INVOICE FINANCING BUYER,RRMB,2025-08-23,2025-09-19,184022.64,SGD,2024-12-31,OTP,SG
LE001,SP001,C100893,72L4X5BWAE,72L4X5BWAE-59310,PRE EXPORT FINANCING FOR FIS,FAWR,2024-05-15,2024-06-14,275368.67,USD,2024-12-31,OTP,SG
LE001,SP001,C100571,RGREWDS0HP,RGREWDS0HP-74315,FINANCE AGAINST WAREHOUSE RECEIPT,VPRP,2025-08-22,2025-09-17,142344.65,HKD,2024-12-31,OTP,SG
LE001,SP001,C100501,JNVWRXGKIK,JNVWRXGKIK-73577,PRESHIPMENT FINANCE EXPORT ORDERS,PADS,2023-02-28,2023-03-18,15446.5,SGD,2024-12-31,OTP,SG
LE001,SP001,C100116,H861PQIPG8,H861PQIPG8-96587,POST ACCEPTANCE DISCOUNTING,PSHP,2025-02-20,2025-04-10,31906.84,JPY,2024-12-31,OTP,SG
LE001,SP001,C100267,45VYBJH4OU,45VYBJH4OU-52361,REFINANCING UNDER REIMBURSEMENT,PFAC,2023-08-31,2023-10-21,107715.58,JPY,2024-12-31,OTP,SG
LE001,SP001,C100211,PJBRHWBQH5,PJBRHWBQH5-80256,INVOICE FINANCING SUPPLIER,RRMB,2025-02-18,2025-03-28,13814.12,AUD,2024-12-31,OTP,SG
LE001,SP001,C100548,A02DZ61TXS,A02DZ61TXS-57460,FINANCE AGAINST WAREHOUSE RECEIPT,VPRP,2023-08-22,2023-10-16,140870.75,HKD,2024-12-31,OTP,SG
LE001,SP001,C100513,I26LH07BA7,I26LH07BA7-23437,PRESHIPMENT FINANCE EXPORT ORDERS,PFEB,2025-08-15,2025-08-25,44873.81,EUR,2024-12-31,OTP,SG
LE001,SP001,C100882,KI1IJE2XE0,KI1IJE2XE0-45389,INVOICE FINANCING BUYER,IFNB,2025-06-11,2025-07-13,38185.65,HKD,2024-12-31,OTP,SG
LE001,SP001,C100803,Z0A0T7DVO3,Z0A0T7DVO3-50919,REFINANCING UNDER REIMBURSEMENT,PFAC,2022-12-26,2023-02-11,140526.58,SGD,2024-12-31,OTP,SG
LE001,SP001,C100929,KQD8UNPIOK,KQD8UNPIOK-47279,PRE EXPORT FINANCING FOR FIS,PSHP,2025-10-05,2025-11-05,102039.57,HKD,2024-12-31,OTP,SG
LE001,SP001,C100318,ONTDI9OINU,ONTDI9OINU-94255,REFINANCING UNDER REIMBURSEMENT,TRDS,2025-05-22,2025-05-28,38825.81,AUD,2024-12-31,OTP,SG
LE001,SP001,C100258,G5RIFWR0UI,G5RIFWR0UI-74673,PORTFOLIO RECEIVABLE SERVICES,BDBR,2023-12-19,2024-02-10,240673.32,USD,2024-12-31,OTP,SG
LE001,SP001,C100329,BYV5JHURR8,BYV5JHURR8-40898,IMPORT L/C REFINANCING,PFEB,2022-12-22,2023-01-26,16362.12,HKD,2024-12-31,OTP,SG
LE001,SP001,C100039,9CDZN1F0FP,9CDZN1F0FP-24898,PORTFOLIO RECEIVABLE SERVICES,PFEB,2024-11-25,2025-01-04,125382.3,AUD,2024-12-31,OTP,SG
LE001,SP001,C100910,R0TOKPK7YS,R0TOKPK7YS-90622,POST ACCEPTANCE DISCOUNTING,VPRP,2025-01-24,2025-02-11,121993.31,AUD,2024-12-31,OTP,SG
LE001,SP001,C100168,Y28NVQHL09,Y28NVQHL09-27739,FI POST SHIP EXP FIN - LC AND COLL,RSRV,2024-01-29,2024-02-24,41296.96,USD,2024-12-31,OTP,SG
LE001,SP001,C100068,FC9LGYTLCQ,FC9LGYTLCQ-30506,POST ACCEPTANCE DISCOUNTING,PSFI,2023-12-04,2024-01-13,88553.27,SGD,2024-12-31,OTP,SG
LE001,SP001,C100207,7J35VLWOJT,7J35VLWOJT-96424,INVOICE FINANCING BUYER,TRDS,2025-04-13,2025-05-29,13341.89,USD,2024-12-31,OTP,SG
LE001,SP001,C100684,KJD2V1L1VJ,KJD2V1L1VJ-90725,FI POST SHIP EXP FIN - LC AND COLL,FAWR,2024-11-30,2024-11-30,181467.6,USD,2024-12-31,OTP,SG
LE001,SP001,C100435,9D2FF5L6BS,9D2FF5L6BS-67630,FI POST SHIP EXP FIN - LC AND COLL,RRMB,2024-02-29,2024-04-01,47959.75,SGD,2024-12-31,OTP,SG
LE001,SP001,C100968,IO1ZM4LCVH,IO1ZM4LCVH-31773,TRADE PAYABLE MANAGEMENT,TRDS,2023-05-29,2023-07-03,31975.73,JPY,2024-12-31,OTP,SG
LE001,SP001,C100218,R2YUPMANQY,R2YUPMANQY-65584,FINANCE AGAINST WAREHOUSE RECEIPT,PSHP,2023-10-05,2023-10-16,210830.77,HKD,2024-12-31,OTP,SG
LE001,SP001,C100034,9HMHVL66SA,9HMHVL66SA-45786,TRADE PAYABLE MANAGEMENT,PFEB,2023-08-17,2023-08-19,25713.92,HKD,2024-12-31,OTP,SG
LE001,SP001,C100768,ZJCUBZQVQG,ZJCUBZQVQG-94875,INVOICE FINANCING SUPPLIER,LRRP,2023-10-15,2023-10-16,11046.25,AUD,2024-12-31,OTP,SG
LE001,SP001,C100878,6F05EP4CWC,6F05EP4CWC-22776,TRADE PAYABLE MANAGEMENT,FAWR,2025-10-06,2025-10-27,9246.91,HKD,2024-12-31,OTP,SG
LE001,SP001,C100062,4LZ6V7S7O4,4LZ6V7S7O4-97771,INVOICE FINANCING BUYER,FAWR,2023-01-17,2023-01-26,123897.75,HKD,2024-12-31,OTP,SG
LE001,SP001,C100359,JGBVYOW47L,JGBVYOW47L-83473,INVOICE FINANCING SUPPLIER,RRMB,2023-03-31,2023-05-06,12880.69,HKD,2024-12-31,OTP,SG
LE001,SP001,C100222,D7D7GDLWAG,D7D7GDLWAG-11368,POST ACCEPTANCE DISCOUNTING,RILC,2025-05-27,2025-07-22,491763.42,HKD,2024-12-31,OTP,SG
LE001,SP001,C100143,7LY7500LNK,7LY7500LNK-46564,REFINANCING UNDER REIMBURSEMENT,PFAC,2024-08-04,2024-09-26,4923.06,USD,2024-12-31,OTP,SG
LE001,SP001,C100703,JH9JPDMN1S,JH9JPDMN1S-92709,VENDOR PREPAY,LRRP,2023-09-12,2023-09-21,458514.7,AUD,2024-12-31,OTP,SG
LE001,SP001,C100092,U9PXYKM8T0,U9PXYKM8T0-45251,FINANCE AGAINST WAREHOUSE RECEIPT,TPMP,2024-08-20,2024-09-18,77127.95,EUR,2024-12-31,OTP,SG
