le_id,sub_prof_id,checklist_id,collateral_id,client_id,facility_id,customer_type,checklist_status,security_type,security_sub_type,document_status,custody_status,market_value,haircut_pct,valuation_date,currency,valuation_source,pledge_status,location,owner_name,notes,customer_id,particulars_of_collateral,security_id,document_id,document_description,document_date,document_expiry_date,amount,property_address,property_memorial_type,remarks,mth_end,src,cty
LE001,SP001,800086,500086,C100242,F200360,MAIN_BORROWER,deferred,COMMODITY,Agricultural Produce,awaiting,PENDING_ALLOW_TEMP_UPLIFT,181319,0.27,11-09-2024,EUR,Custody Statement,NOT_PLEDGED,AE,Custodian Bank,,,,,,,11-09-2024,11-09-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800087,500087,C100048,F200070,MAIN_BORROWER,deferred,OTHERS,Contracts,pending_update,ALLOW_BULK_PERM_UPLIFT,136506,0.35,16-09-2024,SGD,Market Price,PARTIAL,HK,Third Party Trustee,,,,,,,16-09-2024,16-09-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800088,500088,C100878,F201333,MAIN_BORROWER,new,PROPERTY,Residential,completed,PENDING_ALLOW_PERM_UPLIFT,58188,0.29,08-09-2024,INR,Market Price,NOT_PLEDGED,UK,Third Party Trustee,,,,,,,08-09-2024,08-09-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800089,500089,C100662,F200992,MAIN_BORROWER,deferred,PROPERTY,Industrial,pending_update,ALLOW_PERM_UPLIFT,372365,0.06,27-04-2025,USD,Custody Statement,PLEDGED,HK,Third Party Trustee,,,,,,,27-04-2025,27-04-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800090,500090,C100213,F200317,MAIN_BORROWER,certification_allowed,INSURANCE,Policy Assignment,submitted_to_custodian,PENDING_ALLOW_BULK_PERM_UPLIFT,147740,0.12,28-04-2025,HKD,Custody Statement,NOT_PLEDGED,AE,Third Party Trustee,,,,,,,28-04-2025,28-04-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800091,500091,C100937,F201424,MAIN_BORROWER,new,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note B,submitted_to_custodian,ALLOW_RELODGE,184714,0.39,15-10-2024,GBP,Custody Statement,RELEASED,UK,SPV Trustee,,,,,,,15-10-2024,15-10-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800092,500092,C100477,F200721,MAIN_BORROWER,in_progress,PROPERTY,Industrial,awaiting,ALLOW_TEMP_UPLIFT,184789,0.46,25-10-2024,EUR,Custody Statement,NOT_PLEDGED,SG,SPV Trustee,,,,,,,25-10-2024,25-10-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800093,500093,C100302,F200455,MAIN_BORROWER,in_progress,GUARANTEES,Corporate Guarantee,received,ALLOW_RELODGE,982198,0.13,04-04-2024,SGD,Custody Statement,RELEASED,US,Custodian Bank,,,,,,,04-04-2024,04-04-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800094,500094,C100172,F200255,MAIN_BORROWER,new,COMMODITY,Gold,submitted_to_custodian,ALLOW_PERM_UPLIFT,67268,0.37,26-06-2024,SGD,Internal Valuation,PLEDGED,SG,Sunrise Logistics Pte Ltd,,,,,,,26-06-2024,26-06-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800095,500095,C100422,F200640,MAIN_BORROWER,new,GUARANTEES,Bank Guarantee,pending_update,ALLOW_RELODGE,160659,0.36,30-10-2025,SGD,Custody Statement,PLEDGED,IN,Custodian Bank,,,,,,,30-10-2025,30-10-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800096,500096,C100016,F200022,MAIN_BORROWER,deferred,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note B,received,AWAITING,62053,0.03,15-05-2024,HKD,Third Party Valuer,PLEDGED,IN,Custodian Bank,,,,,,,15-05-2024,15-05-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800097,500097,C100109,F200161,MAIN_BORROWER,deferred,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note A,pending_complete,AWAITING,135844,0.14,13-02-2024,INR,Custody Statement,PARTIAL,SG,SPV Trustee,,,,,,,13-02-2024,13-02-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800098,500098,C100470,F200712,MAIN_BORROWER,obsolete,GUARANTEES,Corporate Guarantee,awaiting,RECEIVED,39965,0.35,18-08-2025,HKD,Custody Statement,PARTIAL,US,Custodian Bank,,,,,,,18-08-2025,18-08-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800099,500099,C100057,F200083,MAIN_BORROWER,deferred,COMMODITY,Gold,received,RECEIVED,294455,0.26,21-08-2024,HKD,Custody Statement,PLEDGED,HK,Third Party Trustee,,,,,,,21-08-2024,21-08-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800100,500100,C100277,F200418,MAIN_BORROWER,certification_allowed,CASH,Cash Deposit,completed,ALLOW_RELODGE,68729,0.45,10-04-2024,HKD,Custody Statement,PLEDGED,HK,Third Party Trustee,,,,,,,10-04-2024,10-04-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800101,500101,C100951,F201450,MAIN_BORROWER,obsolete,INSURANCE,Policy Assignment,received,ALLOW_RELODGE,427020,0.29,07-04-2024,GBP,Internal Valuation,PARTIAL,AE,Third Party Trustee,,,,,,,07-04-2024,07-04-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800102,500102,C100512,F200769,MAIN_BORROWER,new,ASSET BASED,Inventory,received,PENDING_ALLOW_PERM_UPLIFT,273189,0.23,23-08-2025,EUR,Custody Statement,RELEASED,SG,SPV Trustee,,,,,,,23-08-2025,23-08-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800103,500103,C100502,F200757,MAIN_BORROWER,obsolete,MARKETABLE SECURITIES,Mutual Funds,pending_update,RECEIVED,164628,0.23,13-12-2023,INR,Internal Valuation,RELEASED,HK,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,,,,,,,13-12-2023,13-12-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800104,500104,C100274,F200415,MAIN_BORROWER,certification_allowed,OTHERS,Intellectual Property,awaiting,ALLOW_PERM_UPLIFT,85556,0.38,19-12-2024,EUR,Market Price,RELEASED,US,SPV Trustee,,,,,,,19-12-2024,19-12-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800105,500105,C100104,F200155,MAIN_BORROWER,new,CASH,Cash Collateral,pending_update,RECEIVED,127999,0.23,17-04-2024,INR,Internal Valuation,PLEDGED,SG,SPV Trustee,,,,,,,17-04-2024,17-04-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800106,500106,C100611,F200926,MAIN_BORROWER,obsolete,OTHERS,Intellectual Property,received,ALLOW_TEMP_UPLIFT,114436,0.16,07-10-2024,USD,Third Party Valuer,NOT_PLEDGED,AE,Custodian Bank,,,,,,,07-10-2024,07-10-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800107,500107,C100142,F200213,MAIN_BORROWER,in_progress,INSURANCE,Insurance Bond,pending_complete,PENDING_ALLOW_PERM_UPLIFT,166322,0.26,05-09-2025,SGD,Market Price,RELEASED,US,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,,,,,,,05-09-2025,05-09-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800108,500108,C100257,F200384,MAIN_BORROWER,certification_allowed,PROPERTY,Commercial,pending_update,ALLOW_RELODGE,666805,0.24,23-06-2025,EUR,Market Price,PARTIAL,UK,Custodian Bank,,,,,,,23-06-2025,23-06-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800109,500109,C100440,F200666,MAIN_BORROWER,in_progress,INSURANCE,Insurance Bond,pending_complete,ALLOW_BULK_PERM_UPLIFT,176313,0.31,28-11-2023,SGD,Custody Statement,PARTIAL,UK,SPV Trustee,,,,,,,28-11-2023,28-11-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800110,500110,C100990,F201514,MAIN_BORROWER,certification_allowed,MARKETABLE SECURITIES,Mutual Funds,received,ALLOW_TEMP_UPLIFT,218487,0.15,02-10-2024,EUR,Custody Statement,NOT_PLEDGED,AE,ABC Trading Pte Ltd,,,,,,,02-10-2024,02-10-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800111,500111,C100965,F201475,MAIN_BORROWER,obsolete,PROPERTY,Industrial,pending_update,ALLOW_BULK_PERM_UPLIFT,513024,0.42,30-08-2025,GBP,Third Party Valuer,RELEASED,HK,SPV Trustee,,,,,,,30-08-2025,30-08-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800112,500112,C100732,F201106,MAIN_BORROWER,new,OTHERS,Intellectual Property,pending_update,PENDING_ALLOW_TEMP_UPLIFT,406694,0.24,06-03-2024,GBP,Market Price,PARTIAL,IN,Lotus Capital Pte Ltd,,,,,,,06-03-2024,06-03-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800113,500113,C100718,F201081,MAIN_BORROWER,obsolete,CASH,Cash Collateral,received,ALLOW_PERM_UPLIFT,270636,0.34,10-11-2024,SGD,Internal Valuation,PARTIAL,UK,Custodian Bank,,,,,,,10-11-2024,10-11-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800114,500114,C100010,F200015,MAIN_BORROWER,new,INSURANCE,Policy Assignment,submitted_to_custodian,ALLOW_TEMP_UPLIFT,36321,0.27,26-05-2024,INR,Custody Statement,PARTIAL,UK,Custodian Bank,,,,,,,26-05-2024,26-05-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800115,500115,C100790,F201197,MAIN_BORROWER,certification_allowed,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note A,pending_complete,PENDING_ALLOW_PERM_UPLIFT,43148,0.19,14-10-2025,GBP,Market Price,PLEDGED,SG,Third Party Trustee,,,,,,,14-10-2025,14-10-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800116,500116,C100319,F200481,MAIN_BORROWER,certification_allowed,PROPERTY,Commercial,pending_update,PENDING_ALLOW_BULK_PERM_UPLIFT,28987,0.27,17-11-2024,GBP,Internal Valuation,RELEASED,SG,SPV Trustee,,,,,,,17-11-2024,17-11-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800117,500117,C100829,F201253,MAIN_BORROWER,obsolete,ASSET BASED,Receivables,completed,PENDING_ALLOW_TEMP_UPLIFT,2842410,0.33,16-12-2023,SGD,Market Price,NOT_PLEDGED,IN,Third Party Trustee,,,,,,,16-12-2023,16-12-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800118,500118,C100573,F200869,MAIN_BORROWER,completed,PROPERTY,Commercial,submitted_to_custodian,PENDING_ALLOW_PERM_UPLIFT,141506,0.4,03-02-2024,SGD,Custody Statement,PARTIAL,SG,Third Party Trustee,,,,,,,03-02-2024,03-02-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800119,500119,C100606,F200919,MAIN_BORROWER,obsolete,OTHERS,Intellectual Property,awaiting,RECEIVED,391193,0.36,12-04-2025,EUR,Third Party Valuer,NOT_PLEDGED,UK,SPV Trustee,,,,,,,12-04-2025,12-04-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800120,500120,C100468,F200709,MAIN_BORROWER,new,INSURANCE,Insurance Bond,pending_update,PENDING_ALLOW_PERM_UPLIFT,450424,0.27,24-01-2024,EUR,Custody Statement,PLEDGED,UK,SPV Trustee,,,,,,,24-01-2024,24-01-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800121,500121,C100632,F200953,MAIN_BORROWER,completed,INSURANCE,Policy Assignment,pending_complete,RECEIVED,195074,0.34,23-12-2024,USD,Custody Statement,NOT_PLEDGED,UK,Third Party Trustee,,,,,,,23-12-2024,23-12-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800122,500122,C100428,F200648,MAIN_BORROWER,obsolete,OTHERS,Contracts,submitted_to_custodian,ALLOW_BULK_PERM_UPLIFT,187545,0.11,28-01-2024,INR,Third Party Valuer,NOT_PLEDGED,US,SPV Trustee,,,,,,,28-01-2024,28-01-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800123,500123,C100191,F200281,MAIN_BORROWER,completed,PROPERTY,Residential,completed,PENDING_ALLOW_PERM_UPLIFT,32378,0.44,30-10-2025,GBP,Custody Statement,PARTIAL,US,Custodian Bank,,,,,,,30-10-2025,30-10-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800124,500124,C100727,F201098,MAIN_BORROWER,deferred,PROPERTY,Commercial,awaiting,AWAITING,137079,0.06,08-10-2025,SGD,Third Party Valuer,NOT_PLEDGED,IN,SPV Trustee,,,,,,,08-10-2025,08-10-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800125,500125,C100799,F201212,MAIN_BORROWER,deferred,PROPERTY,Residential,received,ALLOW_PERM_UPLIFT,483807,0.29,07-02-2025,INR,Custody Statement,PARTIAL,IN,Third Party Trustee,,,,,,,07-02-2025,07-02-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800126,500126,C100104,F200155,MAIN_BORROWER,in_progress,INSURANCE,Policy Assignment,awaiting,ALLOW_TEMP_UPLIFT,200928,0.24,17-11-2024,USD,Custody Statement,NOT_PLEDGED,AE,SPV Trustee,,,,,,,17-11-2024,17-11-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800127,500127,C100169,F200250,MAIN_BORROWER,new,GUARANTEES,Bank Guarantee,pending_complete,PENDING_ALLOW_TEMP_UPLIFT,194528,0.41,04-04-2024,EUR,Market Price,NOT_PLEDGED,UK,SPV Trustee,,,,,,,04-04-2024,04-04-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800128,500128,C100586,F200888,MAIN_BORROWER,deferred,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note A,submitted_to_custodian,ALLOW_BULK_PERM_UPLIFT,70210,0.09,13-09-2024,USD,Market Price,NOT_PLEDGED,HK,Third Party Trustee,,,,,,,13-09-2024,13-09-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800129,500129,C100848,F201283,MAIN_BORROWER,obsolete,OTHERS,Contracts,pending_update,PENDING_ALLOW_PERM_UPLIFT,118797,0.09,31-01-2024,EUR,Custody Statement,PARTIAL,SG,Pioneer Energy Pte Ltd,,,,,,,31-01-2024,31-01-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800130,500130,C100527,F200794,MAIN_BORROWER,certification_allowed,MARKETABLE SECURITIES,Mutual Funds,submitted_to_custodian,RECEIVED,66694,0.48,08-12-2024,INR,Internal Valuation,PARTIAL,AE,SPV Trustee,,,,,,,08-12-2024,08-12-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800131,500131,C100814,F201230,MAIN_BORROWER,deferred,GUARANTEES,Corporate Guarantee,pending_complete,ALLOW_RELODGE,92059,0.42,20-06-2024,EUR,Market Price,NOT_PLEDGED,IN,Custodian Bank,,,,,,,20-06-2024,20-06-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800132,500132,C100915,F201388,MAIN_BORROWER,certification_allowed,ASSET BASED,Inventory,completed,PENDING_ALLOW_BULK_PERM_UPLIFT,220428,0.32,26-07-2024,USD,Third Party Valuer,PARTIAL,SG,Custodian Bank,,,,,,,26-07-2024,26-07-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800133,500133,C100705,F201063,MAIN_BORROWER,obsolete,INSURANCE,Policy Assignment,pending_complete,AWAITING,17323,0.44,01-02-2025,USD,Internal Valuation,PLEDGED,UK,Third Party Trustee,,,,,,,01-02-2025,01-02-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800134,500134,C100405,F200617,MAIN_BORROWER,certification_allowed,GUARANTEES,Corporate Guarantee,completed,PENDING_ALLOW_BULK_PERM_UPLIFT,220725,0.33,19-11-2023,USD,Custody Statement,PLEDGED,HK,Third Party Trustee,,,,,,,19-11-2023,19-11-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800135,500135,C100009,F200014,MAIN_BORROWER,completed,MARKETABLE SECURITIES,Equity Shares,pending_update,RECEIVED,147238,0.49,02-09-2024,HKD,Internal Valuation,NOT_PLEDGED,US,Harbour Shipping Pte Ltd,,,,,,,02-09-2024,02-09-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800136,500136,C100105,F200157,MAIN_BORROWER,obsolete,MARKETABLE SECURITIES,Corporate Bonds,completed,RECEIVED,306066,0.09,25-06-2025,HKD,Custody Statement,PLEDGED,IN,Third Party Trustee,,,,,,,25-06-2025,25-06-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800137,500137,C100359,F200550,MAIN_BORROWER,certification_allowed,COMMODITY,Oil,awaiting,ALLOW_BULK_PERM_UPLIFT,118874,0.32,12-08-2024,SGD,Market Price,PLEDGED,IN,Custodian Bank,,,,,,,12-08-2024,12-08-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800138,500138,C100986,F201508,MAIN_BORROWER,completed,MARKETABLE SECURITIES,Government Bonds,received,AWAITING,394042,0.14,18-01-2024,USD,Third Party Valuer,PLEDGED,AE,SPV Trustee,,,,,,,18-01-2024,18-01-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800139,500139,C100530,F200797,MAIN_BORROWER,in_progress,OTHERS,Contracts,awaiting,ALLOW_TEMP_UPLIFT,345393,0.33,08-03-2025,GBP,Internal Valuation,PARTIAL,AE,Pacific Exports Pte Ltd,,,,,,,08-03-2025,08-03-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800140,500140,C100369,F200564,MAIN_BORROWER,deferred,COMMODITY,Oil,received,ALLOW_BULK_PERM_UPLIFT,272879,0.43,05-04-2024,GBP,Internal Valuation,PARTIAL,SG,Apex Solutions Pte Ltd,,,,,,,05-04-2024,05-04-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800141,500141,C100014,F200020,MAIN_BORROWER,deferred,GUARANTEES,Bank Guarantee,submitted_to_custodian,PENDING_ALLOW_TEMP_UPLIFT,170325,0.46,27-09-2024,INR,Internal Valuation,PARTIAL,US,Custodian Bank,,,,,,,27-09-2024,27-09-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800142,500142,C100655,F200984,MAIN_BORROWER,completed,INSURANCE,Policy Assignment,received,ALLOW_RELODGE,429333,0.17,03-06-2024,SGD,Market Price,PARTIAL,IN,Vertex Finance Pte Ltd,,,,,,,03-06-2024,03-06-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800143,500143,C100715,F201078,MAIN_BORROWER,in_progress,GUARANTEES,Bank Guarantee,received,ALLOW_PERM_UPLIFT,1349660,0.14,21-08-2024,USD,Internal Valuation,RELEASED,AE,Third Party Trustee,,,,,,,21-08-2024,21-08-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800144,500144,C100012,F200017,MAIN_BORROWER,new,ASSET BASED,Inventory,submitted_to_custodian,AWAITING,98321,0.26,18-11-2024,INR,Market Price,NOT_PLEDGED,UK,Third Party Trustee,,,,,,,18-11-2024,18-11-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800145,500145,C100750,F201132,MAIN_BORROWER,certification_allowed,ASSET BASED,Receivables,pending_complete,RECEIVED,339763,0.41,03-02-2025,INR,Internal Valuation,PARTIAL,US,SPV Trustee,,,,,,,03-02-2025,03-02-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800146,500146,C100511,F200767,MAIN_BORROWER,obsolete,MARKETABLE SECURITIES,Government Bonds,submitted_to_custodian,RECEIVED,182350,0.14,26-07-2025,INR,Internal Valuation,NOT_PLEDGED,AE,Evergreen Commodities Pte Ltd,,,,,,,26-07-2025,26-07-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800147,500147,C100879,F201334,MAIN_BORROWER,completed,GUARANTEES,Bank Guarantee,awaiting,PENDING_ALLOW_TEMP_UPLIFT,31694,0.25,12-10-2024,SGD,Third Party Valuer,PARTIAL,HK,SPV Trustee,,,,,,,12-10-2024,12-10-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800148,500148,C100426,F200646,MAIN_BORROWER,obsolete,INSURANCE,Policy Assignment,awaiting,ALLOW_BULK_PERM_UPLIFT,132949,0.29,09-07-2025,INR,Custody Statement,NOT_PLEDGED,IN,Pioneer Energy Pte Ltd,,,,,,,09-07-2025,09-07-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800149,500149,C100070,F200103,MAIN_BORROWER,certification_allowed,INSURANCE,Insurance Bond,pending_complete,ALLOW_TEMP_UPLIFT,239811,0.18,21-04-2024,GBP,Third Party Valuer,RELEASED,IN,SPV Trustee,,,,,,,21-04-2024,21-04-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800150,500150,C100475,F200718,MAIN_BORROWER,completed,PROPERTY,Commercial,awaiting,PENDING_ALLOW_PERM_UPLIFT,292917,0.37,28-04-2024,SGD,Internal Valuation,PLEDGED,HK,SPV Trustee,,,,,,,28-04-2024,28-04-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800151,500151,C100973,F201488,MAIN_BORROWER,completed,ASSET BASED,Plant & Machinery,received,ALLOW_TEMP_UPLIFT,91524,0.2,29-12-2024,USD,Third Party Valuer,PARTIAL,US,Sunrise Logistics Pte Ltd,,,,,,,29-12-2024,29-12-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800152,500152,C100728,F201099,MAIN_BORROWER,obsolete,CASH,Cash Collateral,pending_complete,PENDING_ALLOW_BULK_PERM_UPLIFT,169918,0.46,25-05-2024,GBP,Third Party Valuer,PLEDGED,IN,Sunrise Logistics Pte Ltd,,,,,,,25-05-2024,25-05-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800153,500153,C100652,F200979,MAIN_BORROWER,deferred,CASH,Cash Collateral,pending_complete,ALLOW_RELODGE,273771,0.23,28-06-2025,SGD,Market Price,PARTIAL,AE,SPV Trustee,,,,,,,28-06-2025,28-06-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800154,500154,C100463,F200703,MAIN_BORROWER,certification_allowed,GUARANTEES,Bank Guarantee,completed,RECEIVED,61681,0.47,22-06-2025,INR,Market Price,NOT_PLEDGED,US,Custodian Bank,,,,,,,22-06-2025,22-06-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800155,500155,C100416,F200632,MAIN_BORROWER,deferred,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note B,pending_update,AWAITING,259134,0.48,10-04-2025,GBP,Market Price,PLEDGED,SG,Third Party Trustee,,,,,,,10-04-2025,10-04-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800156,500156,C100846,F201281,MAIN_BORROWER,deferred,GUARANTEES,Corporate Guarantee,pending_update,PENDING_ALLOW_TEMP_UPLIFT,168174,0.09,11-11-2023,SGD,Market Price,PLEDGED,AE,SPV Trustee,,,,,,,11-11-2023,11-11-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800157,500157,C100839,F201267,MAIN_BORROWER,new,ASSET BASED,Receivables,completed,RECEIVED,44303,0.43,18-04-2024,HKD,Internal Valuation,PARTIAL,SG,Third Party Trustee,,,,,,,18-04-2024,18-04-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800158,500158,C100012,F200017,MAIN_BORROWER,obsolete,GUARANTEES,Bank Guarantee,submitted_to_custodian,RECEIVED,141508,0.12,24-09-2024,EUR,Internal Valuation,RELEASED,SG,Harbour Shipping Pte Ltd,,,,,,,24-09-2024,24-09-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800159,500159,C100202,F200303,MAIN_BORROWER,certification_allowed,COMMODITY,Gold,pending_update,ALLOW_PERM_UPLIFT,262734,0.45,04-12-2024,USD,Custody Statement,NOT_PLEDGED,IN,Custodian Bank,,,,,,,04-12-2024,04-12-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800160,500160,C100508,F200764,MAIN_BORROWER,deferred,OTHERS,Contracts,pending_complete,PENDING_ALLOW_BULK_PERM_UPLIFT,50470,0.1,03-04-2025,SGD,Market Price,NOT_PLEDGED,SG,Third Party Trustee,,,,,,,03-04-2025,03-04-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800161,500161,C100510,F200766,MAIN_BORROWER,completed,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note B,pending_update,ALLOW_TEMP_UPLIFT,171011,0.05,26-01-2025,GBP,Custody Statement,NOT_PLEDGED,AE,Evergreen Commodities Pte Ltd,,,,,,,26-01-2025,26-01-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800162,500162,C100800,F201213,MAIN_BORROWER,deferred,PROPERTY,Land,pending_update,AWAITING,211727,0.19,08-04-2024,INR,Third Party Valuer,NOT_PLEDGED,SG,SPV Trustee,,,,,,,08-04-2024,08-04-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800163,500163,C100030,F200044,MAIN_BORROWER,completed,ASSET BASED,Receivables,awaiting,ALLOW_TEMP_UPLIFT,63060,0.27,20-03-2024,SGD,Third Party Valuer,NOT_PLEDGED,UK,Sunrise Logistics Pte Ltd,,,,,,,20-03-2024,20-03-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800164,500164,C100589,F200892,MAIN_BORROWER,obsolete,MARKETABLE SECURITIES,Government Bonds,submitted_to_custodian,ALLOW_RELODGE,285998,0.1,12-03-2024,EUR,Third Party Valuer,PLEDGED,AE,SPV Trustee,,,,,,,12-03-2024,12-03-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800165,500165,C100576,F200874,MAIN_BORROWER,certification_allowed,PROPERTY,Industrial,completed,ALLOW_TEMP_UPLIFT,90598,0.1,01-10-2025,USD,Internal Valuation,PLEDGED,IN,Custodian Bank,,,,,,,01-10-2025,01-10-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800166,500166,C100339,F200517,MAIN_BORROWER,certification_allowed,COMMODITY,Oil,completed,ALLOW_BULK_PERM_UPLIFT,48656,0.36,12-12-2024,USD,Internal Valuation,PLEDGED,IN,SPV Trustee,,,,,,,12-12-2024,12-12-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800167,500167,C100382,F200584,MAIN_BORROWER,obsolete,CASH,Cash Deposit,pending_update,PENDING_ALLOW_BULK_PERM_UPLIFT,270305,0.16,22-06-2025,SGD,Third Party Valuer,RELEASED,HK,SPV Trustee,,,,,,,22-06-2025,22-06-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800168,500168,C100681,F201025,MAIN_BORROWER,completed,OTHERS,Contracts,submitted_to_custodian,ALLOW_PERM_UPLIFT,665155,0.37,11-01-2025,SGD,Third Party Valuer,PARTIAL,IN,Cedar Technologies Pte Ltd,,,,,,,11-01-2025,11-01-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800169,500169,C100616,F200932,MAIN_BORROWER,obsolete,GUARANTEES,Bank Guarantee,awaiting,ALLOW_TEMP_UPLIFT,262647,0.47,17-06-2025,EUR,Internal Valuation,RELEASED,UK,Third Party Trustee,,,,,,,17-06-2025,17-06-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800170,500170,C100841,F201272,MAIN_BORROWER,certification_allowed,PROPERTY,Residential,pending_complete,AWAITING,145873,0.15,26-02-2025,HKD,Internal Valuation,PLEDGED,AE,Zenith Manufacturing Pte Ltd,,,,,,,26-02-2025,26-02-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800171,500171,C100395,F200603,MAIN_BORROWER,deferred,OTHERS,Intellectual Property,received,PENDING_ALLOW_PERM_UPLIFT,290844,0.44,22-06-2024,GBP,Third Party Valuer,PLEDGED,US,Third Party Trustee,,,,,,,22-06-2024,22-06-2024,,,,,31-12-2024,CMS,SG
